FIPS,Tract,County,State,measure,value
51800075205,Census Tract 752.05,Suffolk City,Virginia,Uninsured Children,0.04025423728813559
51800075206,Census Tract 752.06,Suffolk City,Virginia,Uninsured Children,0.0
51800075207,Census Tract 752.07,Suffolk City,Virginia,Uninsured Children,0.01263157894736842
51800075208,Census Tract 752.08,Suffolk City,Virginia,Uninsured Children,0.006688963210702341
51800075301,Census Tract 753.01,Suffolk City,Virginia,Uninsured Children,0.0
51800075302,Census Tract 753.02,Suffolk City,Virginia,Uninsured Children,0.0
51800075401,Census Tract 754.01,Suffolk City,Virginia,Uninsured Children,0.10103626943005181
51800075402,Census Tract 754.02,Suffolk City,Virginia,Uninsured Children,0.0087527352297593
51800075404,Census Tract 754.04,Suffolk City,Virginia,Uninsured Children,0.7345844504021448
51800075405,Census Tract 754.05,Suffolk City,Virginia,Uninsured Children,0.0
51800075406,Census Tract 754.06,Suffolk City,Virginia,Uninsured Children,0.055443548387096774
51800075407,Census Tract 754.07,Suffolk City,Virginia,Uninsured Children,0.029045643153526972
51800075502,Census Tract 755.02,Suffolk City,Virginia,Uninsured Children,0.02743142144638404
51800075503,Census Tract 755.03,Suffolk City,Virginia,Uninsured Children,0.0
51800075504,Census Tract 755.04,Suffolk City,Virginia,Uninsured Children,0.0
51800075601,Census Tract 756.01,Suffolk City,Virginia,Uninsured Children,0.0
51800075602,Census Tract 756.02,Suffolk City,Virginia,Uninsured Children,0.030927835051546393
51800075701,Census Tract 757.01,Suffolk City,Virginia,Uninsured Children,0.0
51800075702,Census Tract 757.02,Suffolk City,Virginia,Uninsured Children,0.010033444816053512
51800075703,Census Tract 757.03,Suffolk City,Virginia,Uninsured Children,0.0
51800075801,Census Tract 758.01,Suffolk City,Virginia,Uninsured Children,0.0
51800075802,Census Tract 758.02,Suffolk City,Virginia,Uninsured Children,0.11702127659574468
51800075803,Census Tract 758.03,Suffolk City,Virginia,Uninsured Children,0.0
51810040000,Census Tract 400,Virginia Beach City,Virginia,Uninsured Children,0.0
51810040200,Census Tract 402,Virginia Beach City,Virginia,Uninsured Children,0.05368360936607653
51810040403,Census Tract 404.03,Virginia Beach City,Virginia,Uninsured Children,0.0
51810040404,Census Tract 404.04,Virginia Beach City,Virginia,Uninsured Children,0.07786016949152542
51810040405,Census Tract 404.05,Virginia Beach City,Virginia,Uninsured Children,0.0283203125
51810040406,Census Tract 404.06,Virginia Beach City,Virginia,Uninsured Children,0.11568409343715239
51810040600,Census Tract 406,Virginia Beach City,Virginia,Uninsured Children,0.04731394775751602
51810040801,Census Tract 408.01,Virginia Beach City,Virginia,Uninsured Children,0.04666666666666667
51810040802,Census Tract 408.02,Virginia Beach City,Virginia,Uninsured Children,0.12514898688915377
51810041002,Census Tract 410.02,Virginia Beach City,Virginia,Uninsured Children,0.05620915032679739
51810041003,Census Tract 410.03,Virginia Beach City,Virginia,Uninsured Children,0.0
51810041004,Census Tract 410.04,Virginia Beach City,Virginia,Uninsured Children,0.0
51810041200,Census Tract 412,Virginia Beach City,Virginia,Uninsured Children,0.0
51810041400,Census Tract 414,Virginia Beach City,Virginia,Uninsured Children,0.002365930599369085
51810041600,Census Tract 416,Virginia Beach City,Virginia,Uninsured Children,0.05527638190954774
51810041801,Census Tract 418.01,Virginia Beach City,Virginia,Uninsured Children,0.07738693467336684
51810041803,Census Tract 418.03,Virginia Beach City,Virginia,Uninsured Children,0.0
51810041804,Census Tract 418.04,Virginia Beach City,Virginia,Uninsured Children,0.02722323049001815
51810042000,Census Tract 420,Virginia Beach City,Virginia,Uninsured Children,0.10869565217391304
51810042201,Census Tract 422.01,Virginia Beach City,Virginia,Uninsured Children,0.0
51810042202,Census Tract 422.02,Virginia Beach City,Virginia,Uninsured Children,0.0625
51810042400,Census Tract 424,Virginia Beach City,Virginia,Uninsured Children,0.013785790031813362
51810042600,Census Tract 426,Virginia Beach City,Virginia,Uninsured Children,0.19117647058823528
51810042801,Census Tract 428.01,Virginia Beach City,Virginia,Uninsured Children,0.035318559556786706
51810042802,Census Tract 428.02,Virginia Beach City,Virginia,Uninsured Children,0.1650485436893204
51810043002,Census Tract 430.02,Virginia Beach City,Virginia,Uninsured Children,0.0454065469904963
51810043004,Census Tract 430.04,Virginia Beach City,Virginia,Uninsured Children,0.017080745341614908
51810043005,Census Tract 430.05,Virginia Beach City,Virginia,Uninsured Children,0.0
51810043006,Census Tract 430.06,Virginia Beach City,Virginia,Uninsured Children,0.05
51810043200,Census Tract 432,Virginia Beach City,Virginia,Uninsured Children,0.0
51810043400,Census Tract 434,Virginia Beach City,Virginia,Uninsured Children,0.0
51810043600,Census Tract 436,Virginia Beach City,Virginia,Uninsured Children,0.0
51810043800,Census Tract 438,Virginia Beach City,Virginia,Uninsured Children,0.0
51810044004,Census Tract 440.04,Virginia Beach City,Virginia,Uninsured Children,0.05314009661835749
51810044005,Census Tract 440.05,Virginia Beach City,Virginia,Uninsured Children,0.0
51810044006,Census Tract 440.06,Virginia Beach City,Virginia,Uninsured Children,0.022727272727272728
51810044007,Census Tract 440.07,Virginia Beach City,Virginia,Uninsured Children,0.0
51810044008,Census Tract 440.08,Virginia Beach City,Virginia,Uninsured Children,0.2043343653250774
51810044201,Census Tract 442.01,Virginia Beach City,Virginia,Uninsured Children,0.0
51810044202,Census Tract 442.02,Virginia Beach City,Virginia,Uninsured Children,0.03825857519788918
51810044401,Census Tract 444.01,Virginia Beach City,Virginia,Uninsured Children,0.10510204081632653
51810044402,Census Tract 444.02,Virginia Beach City,Virginia,Uninsured Children,0.016825164594001463
51810044600,Census Tract 446,Virginia Beach City,Virginia,Uninsured Children,0.05358686257562662
51810044805,Census Tract 448.05,Virginia Beach City,Virginia,Uninsured Children,0.06
51810044806,Census Tract 448.06,Virginia Beach City,Virginia,Uninsured Children,0.09055118110236221
51810044807,Census Tract 448.07,Virginia Beach City,Virginia,Uninsured Children,0.06741573033707865
51810044808,Census Tract 448.08,Virginia Beach City,Virginia,Uninsured Children,0.05644171779141104
51810045000,Census Tract 450,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045200,Census Tract 452,Virginia Beach City,Virginia,Uninsured Children,0.003857280617164899
51810045405,Census Tract 454.05,Virginia Beach City,Virginia,Uninsured Children,0.005555555555555556
51810045407,Census Tract 454.07,Virginia Beach City,Virginia,Uninsured Children,0.02236951118475559
51810045408,Census Tract 454.08,Virginia Beach City,Virginia,Uninsured Children,0.04430811179277437
51810045412,Census Tract 454.12,Virginia Beach City,Virginia,Uninsured Children,0.03333333333333333
51810045414,Census Tract 454.14,Virginia Beach City,Virginia,Uninsured Children,0.07191316146540028
51810045415,Census Tract 454.15,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045420,Census Tract 454.20,Virginia Beach City,Virginia,Uninsured Children,0.02276923076923077
51810045421,Census Tract 454.21,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045422,Census Tract 454.22,Virginia Beach City,Virginia,Uninsured Children,0.05245346869712352
51810045424,Census Tract 454.24,Virginia Beach City,Virginia,Uninsured Children,0.06062149770759042
51810045425,Census Tract 454.25,Virginia Beach City,Virginia,Uninsured Children,0.09436435124508519
51810045426,Census Tract 454.26,Virginia Beach City,Virginia,Uninsured Children,0.04470588235294118
51810045427,Census Tract 454.27,Virginia Beach City,Virginia,Uninsured Children,0.021505376344086023
51810045428,Census Tract 454.28,Virginia Beach City,Virginia,Uninsured Children,0.12727272727272726
51810045429,Census Tract 454.29,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045430,Census Tract 454.30,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045431,Census Tract 454.31,Virginia Beach City,Virginia,Uninsured Children,0.02434077079107505
51810045432,Census Tract 454.32,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045433,Census Tract 454.33,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045434,Census Tract 454.34,Virginia Beach City,Virginia,Uninsured Children,0.019083969465648856
51810045601,Census Tract 456.01,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045603,Census Tract 456.03,Virginia Beach City,Virginia,Uninsured Children,0.20689655172413793
51810045605,Census Tract 456.05,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045606,Census Tract 456.06,Virginia Beach City,Virginia,Uninsured Children,0.09737417943107221
51810045801,Census Tract 458.01,Virginia Beach City,Virginia,Uninsured Children,0.0864461045891142
51810045803,Census Tract 458.03,Virginia Beach City,Virginia,Uninsured Children,0.0987012987012987
51810045805,Census Tract 458.05,Virginia Beach City,Virginia,Uninsured Children,0.014388489208633094
51810045806,Census Tract 458.06,Virginia Beach City,Virginia,Uninsured Children,0.03473053892215569
51810045807,Census Tract 458.07,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045808,Census Tract 458.08,Virginia Beach City,Virginia,Uninsured Children,0.011188811188811189
51810045809,Census Tract 458.09,Virginia Beach City,Virginia,Uninsured Children,0.0
51810045810,Census Tract 458.10,Virginia Beach City,Virginia,Uninsured Children,0.10504634397528322
51810046002,Census Tract 460.02,Virginia Beach City,Virginia,Uninsured Children,0.12286158631415241
51810046006,Census Tract 460.06,Virginia Beach City,Virginia,Uninsured Children,0.034606205250596656
51810046009,Census Tract 460.09,Virginia Beach City,Virginia,Uninsured Children,0.0054005400540054005
51810046010,Census Tract 460.10,Virginia Beach City,Virginia,Uninsured Children,0.09078771695594126
51810046011,Census Tract 460.11,Virginia Beach City,Virginia,Uninsured Children,0.0
51810046013,Census Tract 460.13,Virginia Beach City,Virginia,Uninsured Children,0.07982456140350877
51810046014,Census Tract 460.14,Virginia Beach City,Virginia,Uninsured Children,0.1761045426260112
51810046015,Census Tract 460.15,Virginia Beach City,Virginia,Uninsured Children,0.01685671789786812
51810046016,Census Tract 460.16,Virginia Beach City,Virginia,Uninsured Children,0.010762331838565023
51810046017,Census Tract 460.17,Virginia Beach City,Virginia,Uninsured Children,0.09297052154195011
51810046018,Census Tract 460.18,Virginia Beach City,Virginia,Uninsured Children,0.0
51810046019,Census Tract 460.19,Virginia Beach City,Virginia,Uninsured Children,0.0
51810046020,Census Tract 460.20,Virginia Beach City,Virginia,Uninsured Children,0.0
51810046204,Census Tract 462.04,Virginia Beach City,Virginia,Uninsured Children,0.0
51810046206,Census Tract 462.06,Virginia Beach City,Virginia,Uninsured Children,0.0
51810046207,Census Tract 462.07,Virginia Beach City,Virginia,Uninsured Children,0.06344586728754366
51810046211,Census Tract 462.11,Virginia Beach City,Virginia,Uninsured Children,0.03594351732991014
51810046212,Census Tract 462.12,Virginia Beach City,Virginia,Uninsured Children,0.0
51810046213,Census Tract 462.13,Virginia Beach City,Virginia,Uninsured Children,0.07973856209150326
51810046214,Census Tract 462.14,Virginia Beach City,Virginia,Uninsured Children,0.03900255754475703
51810046216,Census Tract 462.16,Virginia Beach City,Virginia,Uninsured Children,0.05843768634466309
51810046217,Census Tract 462.17,Virginia Beach City,Virginia,Uninsured Children,0.008583690987124463
51810046219,Census Tract 462.19,Virginia Beach City,Virginia,Uninsured Children,0.10838607594936708
51810046220,Census Tract 462.20,Virginia Beach City,Virginia,Uninsured Children,0.0
51810046221,Census Tract 462.21,Virginia Beach City,Virginia,Uninsured Children,0.031207598371777476
51810046222,Census Tract 462.22,Virginia Beach City,Virginia,Uninsured Children,0.010292953285827395
51810046223,Census Tract 462.23,Virginia Beach City,Virginia,Uninsured Children,0.031363088057901084
51810046224,Census Tract 462.24,Virginia Beach City,Virginia,Uninsured Children,0.08620689655172414
51810046225,Census Tract 462.25,Virginia Beach City,Virginia,Uninsured Children,0.04577742699289661
51810046400,Census Tract 464,Virginia Beach City,Virginia,Uninsured Children,0.0242603550295858
51810990100,Census Tract 9901,Virginia Beach City,Virginia,Uninsured Children,
51830370100,Census Tract 3701,Williamsburg City,Virginia,Uninsured Children,0.0
51830370200,Census Tract 3702,Williamsburg City,Virginia,Uninsured Children,0.22839506172839505
51830370300,Census Tract 3703,Williamsburg City,Virginia,Uninsured Children,0.013299556681443952
51001090101,Census Tract 901.01,Accomack County,Virginia,Uninsured (Black),
51001090102,Census Tract 901.02,Accomack County,Virginia,Uninsured (Black),
51001090201,Census Tract 902.01,Accomack County,Virginia,Uninsured (Black),0.0
51001090202,Census Tract 902.02,Accomack County,Virginia,Uninsured (Black),0.12509307520476545
51001090300,Census Tract 903,Accomack County,Virginia,Uninsured (Black),0.1867881548974943
51001090401,Census Tract 904.01,Accomack County,Virginia,Uninsured (Black),0.13291703835860838
51001090402,Census Tract 904.02,Accomack County,Virginia,Uninsured (Black),0.28978102189781024
51001090500,Census Tract 905,Accomack County,Virginia,Uninsured (Black),0.2681660899653979
51001090600,Census Tract 906,Accomack County,Virginia,Uninsured (Black),0.04600219058050383
51001090700,Census Tract 907,Accomack County,Virginia,Uninsured (Black),0.06289308176100629
51001090800,Census Tract 908,Accomack County,Virginia,Uninsured (Black),0.06702702702702702
51001980100,Census Tract 9801,Accomack County,Virginia,Uninsured (Black),
51001980200,Census Tract 9802,Accomack County,Virginia,Uninsured (Black),
51001990100,Census Tract 9901,Accomack County,Virginia,Uninsured (Black),
51001990200,Census Tract 9902,Accomack County,Virginia,Uninsured (Black),
51007930101,Census Tract 9301.01,Amelia County,Virginia,Uninsured (Black),0.03900709219858156
51007930102,Census Tract 9301.02,Amelia County,Virginia,Uninsured (Black),0.056910569105691054
51007930200,Census Tract 9302,Amelia County,Virginia,Uninsured (Black),0.10261080752884032
51011040101,Census Tract 401.01,Appomattox County,Virginia,Uninsured (Black),0.05548854041013269
51011040102,Census Tract 401.02,Appomattox County,Virginia,Uninsured (Black),0.08977272727272727
51011040200,Census Tract 402,Appomattox County,Virginia,Uninsured (Black),0.11726384364820847
51011040300,Census Tract 403,Appomattox County,Virginia,Uninsured (Black),0.019801980198019802
51025930100,Census Tract 9301,Brunswick County,Virginia,Uninsured (Black),0.02689655172413793
51025930201,Census Tract 9302.01,Brunswick County,Virginia,Uninsured (Black),0.031423290203327174
51025930202,Census Tract 9302.02,Brunswick County,Virginia,Uninsured (Black),
51025930203,Census Tract 9302.03,Brunswick County,Virginia,Uninsured (Black),0.045549270616254835
51025930301,Census Tract 9303.01,Brunswick County,Virginia,Uninsured (Black),0.14030261348005502
51025930302,Census Tract 9303.02,Brunswick County,Virginia,Uninsured (Black),0.05625
51029930101,Census Tract 9301.01,Buckingham County,Virginia,Uninsured (Black),0.13867924528301886
51029930102,Census Tract 9301.02,Buckingham County,Virginia,Uninsured (Black),0.08679479231246125
51029930201,Census Tract 9302.01,Buckingham County,Virginia,Uninsured (Black),0.08110687022900763
51029930202,Census Tract 9302.02,Buckingham County,Virginia,Uninsured (Black),0.06973848069738481
51031020101,Census Tract 201.01,Campbell County,Virginia,Uninsured (Black),0.03354632587859425
51031020102,Census Tract 201.02,Campbell County,Virginia,Uninsured (Black),0.04967602591792657
51031020200,Census Tract 202,Campbell County,Virginia,Uninsured (Black),0.0140625
51031020300,Census Tract 203,Campbell County,Virginia,Uninsured (Black),0.06716417910447761
51031020401,Census Tract 204.01,Campbell County,Virginia,Uninsured (Black),0.0
51031020402,Census Tract 204.02,Campbell County,Virginia,Uninsured (Black),0.0
51031020403,Census Tract 204.03,Campbell County,Virginia,Uninsured (Black),0.02109704641350211
51031020500,Census Tract 205,Campbell County,Virginia,Uninsured (Black),0.0
51031020600,Census Tract 206,Campbell County,Virginia,Uninsured (Black),0.075046904315197
51031020700,Census Tract 207,Campbell County,Virginia,Uninsured (Black),0.13610888710968774
51031020800,Census Tract 208,Campbell County,Virginia,Uninsured (Black),0.08680555555555555
51031020900,Census Tract 209,Campbell County,Virginia,Uninsured (Black),0.1040582726326743
51033030100,Census Tract 301,Caroline County,Virginia,Uninsured (Black),0.045454545454545456
51033030201,Census Tract 302.01,Caroline County,Virginia,Uninsured (Black),0.031141868512110725
51033030202,Census Tract 302.02,Caroline County,Virginia,Uninsured (Black),0.0
51033030300,Census Tract 303,Caroline County,Virginia,Uninsured (Black),0.23423423423423423
51033030400,Census Tract 304,Caroline County,Virginia,Uninsured (Black),0.026706231454005934
51033030501,Census Tract 305.01,Caroline County,Virginia,Uninsured (Black),0.3040847201210287
51033030502,Census Tract 305.02,Caroline County,Virginia,Uninsured (Black),0.06914344685242518
51033030503,Census Tract 305.03,Caroline County,Virginia,Uninsured (Black),0.0
51033030600,Census Tract 306,Caroline County,Virginia,Uninsured (Black),0.11458333333333333
51036600100,Census Tract 6001,Charles City County,Virginia,Uninsured (Black),0.07806691449814127
51036600200,Census Tract 6002,Charles City County,Virginia,Uninsured (Black),0.09461966604823747
51036600300,Census Tract 6003,Charles City County,Virginia,Uninsured (Black),0.13118527042577677
51037930101,Census Tract 9301.01,Charlotte County,Virginia,Uninsured (Black),0.09904153354632587
51037930102,Census Tract 9301.02,Charlotte County,Virginia,Uninsured (Black),0.11314984709480122
51037930200,Census Tract 9302,Charlotte County,Virginia,Uninsured (Black),0.03827751196172249
51037930300,Census Tract 9303,Charlotte County,Virginia,Uninsured (Black),0.1203125
51041100106,Census Tract 1001.06,Chesterfield County,Virginia,Uninsured (Black),0.18404907975460122
51041100107,Census Tract 1001.07,Chesterfield County,Virginia,Uninsured (Black),0.0482897384305835
51041100206,Census Tract 1002.06,Chesterfield County,Virginia,Uninsured (Black),0.1396957123098202
51041100208,Census Tract 1002.08,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100209,Census Tract 1002.09,Chesterfield County,Virginia,Uninsured (Black),0.16237238697131745
51041100210,Census Tract 1002.10,Chesterfield County,Virginia,Uninsured (Black),0.028328611898016998
51041100211,Census Tract 1002.11,Chesterfield County,Virginia,Uninsured (Black),0.012466124661246613
51041100212,Census Tract 1002.12,Chesterfield County,Virginia,Uninsured (Black),0.11954517516902274
51041100300,Census Tract 1003,Chesterfield County,Virginia,Uninsured (Black),0.25666199158485276
51041100403,Census Tract 1004.03,Chesterfield County,Virginia,Uninsured (Black),0.0193596425912137
51041100404,Census Tract 1004.04,Chesterfield County,Virginia,Uninsured (Black),0.0319001386962552
51041100405,Census Tract 1004.05,Chesterfield County,Virginia,Uninsured (Black),0.14380165289256197
51041100406,Census Tract 1004.06,Chesterfield County,Virginia,Uninsured (Black),0.0603448275862069
51041100407,Census Tract 1004.07,Chesterfield County,Virginia,Uninsured (Black),0.11274934952298352
51041100409,Census Tract 1004.09,Chesterfield County,Virginia,Uninsured (Black),0.07056579783852511
51041100410,Census Tract 1004.10,Chesterfield County,Virginia,Uninsured (Black),0.004651162790697674
51041100505,Census Tract 1005.05,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100506,Census Tract 1005.06,Chesterfield County,Virginia,Uninsured (Black),0.0022331397945511387
51041100507,Census Tract 1005.07,Chesterfield County,Virginia,Uninsured (Black),0.02137279079325935
51041100508,Census Tract 1005.08,Chesterfield County,Virginia,Uninsured (Black),0.11168495803744351
51041100509,Census Tract 1005.09,Chesterfield County,Virginia,Uninsured (Black),0.027300748568912372
51041100510,Census Tract 1005.10,Chesterfield County,Virginia,Uninsured (Black),0.07311827956989247
51041100600,Census Tract 1006,Chesterfield County,Virginia,Uninsured (Black),0.09676113360323886
51041100701,Census Tract 1007.01,Chesterfield County,Virginia,Uninsured (Black),0.03354632587859425
51041100702,Census Tract 1007.02,Chesterfield County,Virginia,Uninsured (Black),0.04781704781704782
51041100704,Census Tract 1007.04,Chesterfield County,Virginia,Uninsured (Black),0.10382513661202186
51041100705,Census Tract 1007.05,Chesterfield County,Virginia,Uninsured (Black),0.008298755186721992
51041100804,Census Tract 1008.04,Chesterfield County,Virginia,Uninsured (Black),0.051979017644253694
51041100805,Census Tract 1008.05,Chesterfield County,Virginia,Uninsured (Black),0.10873440285204991
51041100806,Census Tract 1008.06,Chesterfield County,Virginia,Uninsured (Black),0.14821648216482164
51041100807,Census Tract 1008.07,Chesterfield County,Virginia,Uninsured (Black),0.10289389067524116
51041100812,Census Tract 1008.12,Chesterfield County,Virginia,Uninsured (Black),0.0688
51041100814,Census Tract 1008.14,Chesterfield County,Virginia,Uninsured (Black),0.04217687074829932
51041100815,Census Tract 1008.15,Chesterfield County,Virginia,Uninsured (Black),0.03469079939668175
51041100816,Census Tract 1008.16,Chesterfield County,Virginia,Uninsured (Black),0.006437768240343348
51041100817,Census Tract 1008.17,Chesterfield County,Virginia,Uninsured (Black),0.015544041450777202
51041100818,Census Tract 1008.18,Chesterfield County,Virginia,Uninsured (Black),0.008854454897620365
51041100819,Census Tract 1008.19,Chesterfield County,Virginia,Uninsured (Black),0.025746050321825628
51041100820,Census Tract 1008.20,Chesterfield County,Virginia,Uninsured (Black),0.06700854700854701
51041100821,Census Tract 1008.21,Chesterfield County,Virginia,Uninsured (Black),0.016304347826086956
51041100822,Census Tract 1008.22,Chesterfield County,Virginia,Uninsured (Black),0.0521978021978022
51041100823,Census Tract 1008.23,Chesterfield County,Virginia,Uninsured (Black),0.03836784409257003
51041100902,Census Tract 1009.02,Chesterfield County,Virginia,Uninsured (Black),0.031630170316301706
51041100907,Census Tract 1009.07,Chesterfield County,Virginia,Uninsured (Black),0.0029498525073746312
51041100910,Census Tract 1009.10,Chesterfield County,Virginia,Uninsured (Black),0.05142857142857143
51041100912,Census Tract 1009.12,Chesterfield County,Virginia,Uninsured (Black),0.19767441860465115
51041100915,Census Tract 1009.15,Chesterfield County,Virginia,Uninsured (Black),0.09580838323353294
51041100919,Census Tract 1009.19,Chesterfield County,Virginia,Uninsured (Black),0.09378960709759189
51041100920,Census Tract 1009.20,Chesterfield County,Virginia,Uninsured (Black),0.16165413533834586
51041100921,Census Tract 1009.21,Chesterfield County,Virginia,Uninsured (Black),0.09071504802561366
51041100922,Census Tract 1009.22,Chesterfield County,Virginia,Uninsured (Black),0.04375396322130628
51041100923,Census Tract 1009.23,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100924,Census Tract 1009.24,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100926,Census Tract 1009.26,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100928,Census Tract 1009.28,Chesterfield County,Virginia,Uninsured (Black),0.05708787684413085
51041100929,Census Tract 1009.29,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100930,Census Tract 1009.30,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100931,Census Tract 1009.31,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100932,Census Tract 1009.32,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100933,Census Tract 1009.33,Chesterfield County,Virginia,Uninsured (Black),0.33404255319148934
51041100934,Census Tract 1009.34,Chesterfield County,Virginia,Uninsured (Black),0.002356637863315004
51041100935,Census Tract 1009.35,Chesterfield County,Virginia,Uninsured (Black),
51041100936,Census Tract 1009.36,Chesterfield County,Virginia,Uninsured (Black),0.0
51041100937,Census Tract 1009.37,Chesterfield County,Virginia,Uninsured (Black),0.016129032258064516
51041100938,Census Tract 1009.38,Chesterfield County,Virginia,Uninsured (Black),0.0
51041101003,Census Tract 1010.03,Chesterfield County,Virginia,Uninsured (Black),0.14893617021276595
51041101004,Census Tract 1010.04,Chesterfield County,Virginia,Uninsured (Black),0.0
51041101007,Census Tract 1010.07,Chesterfield County,Virginia,Uninsured (Black),0.0
51041101008,Census Tract 1010.08,Chesterfield County,Virginia,Uninsured (Black),0.0
51041101009,Census Tract 1010.09,Chesterfield County,Virginia,Uninsured (Black),0.046135410425404436
51041101011,Census Tract 1010.11,Chesterfield County,Virginia,Uninsured (Black),0.0
51041101012,Census Tract 1010.12,Chesterfield County,Virginia,Uninsured (Black),0.0
51041101013,Census Tract 1010.13,Chesterfield County,Virginia,Uninsured (Black),0.0
51041101014,Census Tract 1010.14,Chesterfield County,Virginia,Uninsured (Black),0.0
51041101015,Census Tract 1010.15,Chesterfield County,Virginia,Uninsured (Black),0.0
51049930101,Census Tract 9301.01,Cumberland County,Virginia,Uninsured (Black),0.0047169811320754715
51049930102,Census Tract 9301.02,Cumberland County,Virginia,Uninsured (Black),0.10977443609022557
51049930200,Census Tract 9302,Cumberland County,Virginia,Uninsured (Black),0.14729950900163666
51053840101,Census Tract 8401.01,Dinwiddie County,Virginia,Uninsured (Black),0.03582089552238806
51053840102,Census Tract 8401.02,Dinwiddie County,Virginia,Uninsured (Black),0.037037037037037035
51053840200,Census Tract 8402,Dinwiddie County,Virginia,Uninsured (Black),0.11382113821138211
51053840300,Census Tract 8403,Dinwiddie County,Virginia,Uninsured (Black),0.05970724191063174
51053840400,Census Tract 8404,Dinwiddie County,Virginia,Uninsured (Black),0.0
51053840500,Census Tract 8405,Dinwiddie County,Virginia,Uninsured (Black),0.1781647689216343
51053840601,Census Tract 8406.01,Dinwiddie County,Virginia,Uninsured (Black),0.17219477769936486
51053840602,Census Tract 8406.02,Dinwiddie County,Virginia,Uninsured (Black),0.08415841584158416
51053980100,Census Tract 9801,Dinwiddie County,Virginia,Uninsured (Black),
51057950600,Census Tract 9506,Essex County,Virginia,Uninsured (Black),0.12038523274478331
51057950700,Census Tract 9507,Essex County,Virginia,Uninsured (Black),0.10520487264673312
51057950800,Census Tract 9508,Essex County,Virginia,Uninsured (Black),0.03133903133903134
51073100101,Census Tract 1001.01,Gloucester County,Virginia,Uninsured (Black),0.0
51073100102,Census Tract 1001.02,Gloucester County,Virginia,Uninsured (Black),0.05731523378582202
51073100201,Census Tract 1002.01,Gloucester County,Virginia,Uninsured (Black),0.0
51073100202,Census Tract 1002.02,Gloucester County,Virginia,Uninsured (Black),0.014742014742014743
51073100203,Census Tract 1002.03,Gloucester County,Virginia,Uninsured (Black),0.02108433734939759
51073100301,Census Tract 1003.01,Gloucester County,Virginia,Uninsured (Black),0.1458670988654781
51073100302,Census Tract 1003.02,Gloucester County,Virginia,Uninsured (Black),0.3511450381679389
51073100400,Census Tract 1004,Gloucester County,Virginia,Uninsured (Black),0.05925925925925926
51073100500,Census Tract 1005,Gloucester County,Virginia,Uninsured (Black),0.06593406593406594
51075400101,Census Tract 4001.01,Goochland County,Virginia,Uninsured (Black),0.041666666666666664
51075400102,Census Tract 4001.02,Goochland County,Virginia,Uninsured (Black),0.07317073170731707
51075400200,Census Tract 4002,Goochland County,Virginia,Uninsured (Black),0.10485133020344288
51075400300,Census Tract 4003,Goochland County,Virginia,Uninsured (Black),0.0
51075400400,Census Tract 4004,Goochland County,Virginia,Uninsured (Black),0.06706281833616298
51075400500,Census Tract 4005,Goochland County,Virginia,Uninsured (Black),0.16974169741697417
51081880101,Census Tract 8801.01,Greensville County,Virginia,Uninsured (Black),0.08527131782945736
51081880102,Census Tract 8801.02,Greensville County,Virginia,Uninsured (Black),
51081880200,Census Tract 8802,Greensville County,Virginia,Uninsured (Black),0.15163783584836216
51083930100,Census Tract 9301,Halifax County,Virginia,Uninsured (Black),0.030612244897959183
51083930202,Census Tract 9302.02,Halifax County,Virginia,Uninsured (Black),0.044072948328267476
51083930203,Census Tract 9302.03,Halifax County,Virginia,Uninsured (Black),0.011450381679389313
51083930204,Census Tract 9302.04,Halifax County,Virginia,Uninsured (Black),0.1200750469043152
51083930301,Census Tract 9303.01,Halifax County,Virginia,Uninsured (Black),0.0
51083930302,Census Tract 9303.02,Halifax County,Virginia,Uninsured (Black),0.0
51083930400,Census Tract 9304,Halifax County,Virginia,Uninsured (Black),0.05466970387243736
51083930500,Census Tract 9305,Halifax County,Virginia,Uninsured (Black),0.059085841694537344
51083930601,Census Tract 9306.01,Halifax County,Virginia,Uninsured (Black),0.07956204379562044
51083930602,Census Tract 9306.02,Halifax County,Virginia,Uninsured (Black),0.045454545454545456
51083930800,Census Tract 9308,Halifax County,Virginia,Uninsured (Black),0.1157258064516129
51085320100,Census Tract 3201,Hanover County,Virginia,Uninsured (Black),0.0
51085320200,Census Tract 3202,Hanover County,Virginia,Uninsured (Black),0.12277867528271405
